
🇨🇳湖南本地,#genre#
北京休闲体育,http://b.tvbox6.icu/php/beijing/bjzb.php?id=bjty
北京体育休闲,http://110.42.37.69:6688/live/live.php?token=reOPfGMpMD&id=bjty
北京休闲体育,webview://https://www.btime.com/btv/btvsy_index
北京生活,http://106.53.99.30/tv/hot.php?id=bjsh
北京生活,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226561/1.m3u8
北京生活,http://b.tvbox6.icu/php/beijing/bjzb.php?id=bjsh
北京生活,http://110.42.37.69:6688/live/live.php?token=reOPfGMpMD&id=bjsh
北京生活,webview://https://www.btime.com/btv/btvsy_index
北京新闻,http://106.53.99.30/tv/hot.php?id=bjxw
北京新闻,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226437/1.m3u8
北京新闻,http://b.tvbox6.icu/php/beijing/bjzb.php?id=bjxw
北京新闻,http://110.42.37.69:6688/live/live.php?token=reOPfGMpMD&id=bjxw
北京新闻,webview://https://www.btime.com/btv/btvsy_index
卡酷少儿,http://106.53.99.30/tv/hot.php?id=bjkk
卡酷少儿,http://b.tvbox6.icu/php/beijing/bjzb.php?id=bjkk
卡酷少儿,http://110.42.37.69:6688/live/live.php?token=reOPfGMpMD&id=kkse
北京IPTV4K,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/1.m3u8
北京IPTV淘BABY,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226554/1.m3u8
北京IPTV淘剧场,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226553/1.m3u8
北京IPTV淘娱乐,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226551/1.m3u8
北京IPTV淘电影,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/1.m3u8
北京IPTV萌宠TV,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226555/1.m3u8
北京大健康,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226556/1.m3u8
🇨🇳浙江地方,#genre#
浙江卫视高清,https://play-qukan.cztv.com/live/1746687519046362.m3u8
浙江卫视高清,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/7200p.m3u8
浙江钱江,http://110.42.37.69:6688/live/live.php?token=reOPfGMpMD&id=zjqj
浙江经济,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江经济,http://ali-m-l.cztv.com/channels/lantian/channel03/720p.m3u8
浙江经济,http://110.42.37.69:6688/live/live.php?token=reOPfGMpMD&id=zjjjsh
浙江教育,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教育,http://ali-m-l.cztv.com/channels/lantian/channel04/720p.m3u8
浙江教育,http://110.42.37.69:6688/live/live.php?token=reOPfGMpMD&id=zjjkys
浙江教育,http://ali-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/720p.m3u8
浙江民生,http://110.42.37.69:6688/live/live.php?token=reOPfGMpMD&id=zjmsxx
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江新闻,http://110.42.37.69:6688/live/live.php?token=reOPfGMpMD&id=zjxw
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,http://110.42.37.69:6688/live/live.php?token=reOPfGMpMD&id=zjse
中国蓝新闻,https://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江国际,http://110.42.37.69:6688/live/live.php?token=reOPfGMpMD&id=zjgj
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
之江纪录,http://110.42.37.69:6688/live/live.php?token=reOPfGMpMD&id=zjzjjl
浙江好易购,http://110.42.37.69:6688/live/live.php?token=reOPfGMpMD&id=zjhyg
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8
绍兴影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
绍兴影视,https://stream1.freetv.fun/shao-xing-wen-hua-ying-shi-1.m3u8
青田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
青田电视台,https://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
萧山生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?
萧山生活,https://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
洞头综合,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8
新昌生活,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
新昌生活,https://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8
嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
余姚综合,https://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
余姚姚江文化,https://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
中国蓝新闻,https://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?
上虞新商都,https://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
杭州综合,https://stream1.freetv.fun/hang-zhou-zong-he-4.m3u8
龙游生活娱乐,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
龙游新闻综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
诸暨新闻综合,https://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
象山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
苍南新闻综合,https://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
文成综合频道,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8
武义新闻综合,https://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8
开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed
庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
东阳影视生活,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
松阳综合频道,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
🇨🇳动画购物,#genre#
金鹰卡通,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000007000000001247/main.m3u8
金鹰卡通,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000007000000001247/main.m3u8
金鹰卡通,http://[2409:8087:5011:1020::1e]/PLTV/2/224/3221226142/index.m3u8
金鹰卡通,http://[2409:8087:5030:20::18]:80/wh7f454c46tw812029327_-1992494808/000000001001/PLTV/2/224/3221226142/1.m3u8
金鹰卡通,http://[2409:8087:5011:1020::1e]/PLTV/2/224/3221225910/index.m3u8
金鹰卡通,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221226094/1.m3u8
金鹰卡通,http://[2409:8087:1e02:20::2D]/000000001000/5000000006000040024/1.m3u8
金鹰卡通,https://tv.bfsu.edu.cn/hls/jykttv.m3u8
金鹰卡通,http://39.134.240.3/PLTV/2/224/3221226142/index.m3u8
金鹰卡通,http://111.23.232.117:80/180000001002/00000001000000000007000000001247/main.m3u8
北京卡酷,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000090000000215608/main.m3u8
北京卡酷,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000090000000215608/main.m3u8
北京卡酷,https://tv.bfsu.edu.cn/hls/btv10hd.m3u8
动漫秀场,http://tvgslb.hn.chinamobile.com:8089/180000001001/32024042210585548805959716256407/main.m3u8
动漫秀场,http://39.134.13.35:6610/000000001000/5000000011000031113/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031113&livemode=1&stbId=3
动漫秀场,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001001/32024042210585548805959716256407/main.m3u8
动漫秀场,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221225764/1.m3u8
动漫秀场,http://[2409:8087:1e02:20::2D]/000000001000/5000000002000023636/1.m3u8
嘉佳卡通,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000022000000381025/main.m3u8
嘉佳卡通,http://tvgslb.hn.chinamobile.com:8089/180000001001/00000001000000000022000000381025/index.m3u8
嘉佳卡通,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001001/00000001000000000022000000381025/main.m3u8
嘉佳卡通,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221226021/1.m3u8
嘉佳卡通,http://[2409:8087:1e02:20::2D]/000000001000/4739906347743456369/1.m3u8
新动漫,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001001/00000001000000000050000000448837/main.m3u8
新动漫,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000050000000448837/index.m3u8
黑莓动画,http://[2409:8087:5011:1020::24]/PLTV/1/224/3221225646/1.m3u8
黑莓动画,http://[2409:8087:5011:1020::22]/PLTV/1/224/3221225646/1.m3u8
黑莓动画,http://[2409:8087:5011:1020::23]/PLTV/1/224/3221225646/1.m3u8
黑莓动画,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=6497762188035533951&livemode=1&stbId=2
青春动漫,http://39.134.13.70:6610/000000001000/5000000011000288008/index.m3u8?channel-id=bestzb&Contentid=5000000011000288008&livemode=1&stbId=0
青春动漫,http://39.134.13.69:6610/000000001000/5000000011000288008/index.m3u8?channel-id=bestzb&Contentid=5000000011000288008&livemode=1&stbId=0
青春动漫,http://39.134.13.68:6610/000000001000/5000000011000288008/index.m3u8?channel-id=bestzb&Contentid=5000000011000288008&livemode=1&stbId=0
青春动漫,http://39.134.13.67:6610/000000001000/5000000011000288008/index.m3u8?channel-id=bestzb&Contentid=5000000011000288008&livemode=1&stbId=0
青春动漫,http://39.134.13.66:6610/000000001000/5000000011000288008/index.m3u8?channel-id=bestzb&Contentid=5000000011000288008&livemode=1&stbId=0

宝宝动画,http://39.134.13.70:6610/000000001000/5000000011000288002/index.m3u8?channel-id=bestzb&Contentid=5000000011000288002&livemode=1&stbId=0
宝宝动画,http://39.134.13.69:6610/000000001000/5000000011000288002/index.m3u8?channel-id=bestzb&Contentid=5000000011000288002&livemode=1&stbId=0
宝宝动画,http://39.134.13.68:6610/000000001000/5000000011000288002/index.m3u8?channel-id=bestzb&Contentid=5000000011000288002&livemode=1&stbId=0
宝宝动画,http://39.134.13.67:6610/000000001000/5000000011000288002/index.m3u8?channel-id=bestzb&Contentid=5000000011000288002&livemode=1&stbId=0
宝宝动画,http://39.134.13.66:6610/000000001000/5000000011000288002/index.m3u8?channel-id=bestzb&Contentid=5000000011000288002&livemode=1&stbId=0
哈哈炫动,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000000000000020000000000182497/main.m3u8
哈哈炫动,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000000000000020000000000182497/main.m3u8
哈哈炫动,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221226175/1.m3u8
哈哈炫动,http://[2409:8087:1e02:20::2D]/000000001000/5000000005000031641/1.m3u8
优漫卡通,http://tvgslb.hn.chinamobile.com:8089/180000001001/00000000000000020000000000182321/index.m3u8
优漫卡通,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001001/00000000000000020000000000182321/main.m3u8
优漫卡通,http://[2409:8087:5030:20::18]:80/wh7f454c46tw812029327_-1992494808/000000001001/PLTV/2/224/3221226086/1.m3u8
优优宝贝,http://tvgslb.hn.chinamobile.com:8089/180000001001/00000001000000000010000000040377/main.m3u8
优优宝贝,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001001/00000001000000000010000000040377/index.m3u8
黑莓电竞,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=5320946857686967621&livemode=1&stbId=2
黑莓电竞,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000001000003775&livemode=1&stbId=2
快乐购,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001001000000000046/main.m3u8
快乐购,http://111.23.232.117:80/180000001001/00000001000000001001000000000046/main.m3u8

快乐购,http://39.134.240.3/PLTV/2/224/3221225912/index.m3u8
快乐购,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001001/00000001000000001001000000000046/main.m3u8
快乐购,http://tvgslb.hn.chinamobile.com:8089/180000001001/00000001000000001001000000000046/main.m3u8
快乐购,http://[2409:8087:5011:1020::1e]/PLTV/2/224/3221226196/index.m3u8
快乐购,http://[2409:8087:5011:1020::1e]/PLTV/2/224/3221225912/index.m3u8
快乐购,http://[2409:8087:5030:20::18]:80/wh7f454c46tw812029327_-1992494808/000000001001/PLTV/2/224/3221226196/1.m3u8
快乐购,http://[2409:8087:5030:20::18]:80/wh7f454c46tw812029327_-1992494808/000000001001/PLTV/2/224/3221225912/1.m3u8
嘉丽购,http://[2409:8087:5011:1020::1e]/PLTV/2/224/3221226176/index.m3u8
嘉丽购,http://[2409:8087:5030:20::18]:80/wh7f454c46tw812029327_-1992494808/000000001001/PLTV/2/224/3221226176/1.m3u8
嘉丽购,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000008000000047453/main.m3u8
嘉丽购,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000008000000047453/index.m3u8
嘉丽购,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000008000000047453/main.m3u8
好享购物,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221225781/1.m3u8
好享购物,http://[2409:8087:1e02:20::2D]/000000001000/5000000003000008938/1.m3u8
东方购物,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221226141/1.m3u8
东方购物,http://[2409:8087:1e02:20::2D]/000000001000/5000000007000010004/1.m3u8
🇨🇳海南地方,#genre#
海南新闻,http://nn.7x9d.cn/地方台8563/海南.php?id=xwpd
海南新闻,webview://https://www.hnntv.cn/live.html?playType=livePlay&channelId=3&referPage=home
海南文旅,http://nn.7x9d.cn/地方台8563/海南.php?id=wlpd
海南文旅,https://live2.hnntv.cn/srs/tv/wlpd.m3u8?_upt=6fccfd101761819242
海南文旅,webview://https://www.hnntv.cn/live.html?playType=livePlay&channelId=6&referPage=home
海南自贸,http://nn.7x9d.cn/地方台8563/海南.php?id=jjpd
海南自贸,webview://https://www.hnntv.cn/live.html?playType=livePlay&channelId=1&referPage=home
海南公共,http://nn.7x9d.cn/地方台8563/海南.php?id=ggpd
海南公共,webview://https://www.hnntv.cn/live.html?playType=livePlay&channelId=4&referPage=home
海南少儿,http://nn.7x9d.cn/地方台8563/海南.php?id=sepd
海南少儿,webview://https://www.hnntv.cn/live.html?playType=livePlay&channelId=7&referPage=home
🇨🇳江苏地方,#genre#
苏州4K,https://live-auth.51kandianshi.com/szgd/csztv4K_hd.m3u8
苏州4K,https://tylive.kan0512.com/norecord/csztv4K_4K.m3u8
苏州4K,rtmp://liveshowbak2.kan0512.com/norecord/csztv4K_4K
苏州电影,https://live-auth.51kandianshi.com/szgd/csztv4.m3u8
苏州电影,https://stream1.freetv.fun/fafde2e2ddce7ed44d060788cdfccda12ab98d779fb6b89eedf45b52f71bcb9d.m3u8
苏州经济,https://live-auth.51kandianshi.com/szgd/csztv2.m3u8
苏州经济,https://stream1.freetv.fun/e5b2c37ece89ddca89111fa83d0af3c03233b602007ef08cca51cd2b94ff433e.m3u8
苏州生活,https://live-auth.51kandianshi.com/szgd/csztv5.m3u8
苏州生活,https://stream1.freetv.fun/1742c62fe64094a075df880f618b4ef3307ddce57dd588c6930093251f835de5.m3u8
苏州文化,https://live-auth.51kandianshi.com/szgd/csztv3.m3u8
苏州文化,https://stream1.freetv.fun/3516d79810c910f94a17902f64a82f94cbc576e868c068a24a75b19f2b853e4d.m3u8
苏州新闻,https://live-auth.51kandianshi.com/szgd/csztv1.m3u8
苏州新闻,https://stream1.freetv.fun/8161058adb897274c61359249d6c8909159997699519a5cfe065f4e575672d41.m3u8
武进新闻,https://live.wjyanghu.com/live/CH1.m3u8
武进新闻,http://live.wjyanghu.com/live/CH1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
武进新闻,https://live.wjyanghu.com/live/CH1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
武进生活,http://live.wjyanghu.com/live/CH2.m3u8
武进生活,https://live.wjyanghu.com/live/CH2.m3u8
武进生活,https://live.wjyanghu.com/live/CH2.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
江苏体育休闲,http://106.53.99.30/tv/migu.php?id=jstyxx 
江苏体育休闲,http://110.42.37.69:6688/live/live.php?token=reOPfGMpMD&id=tyxxpd
江苏城市,http://106.53.99.30/tv/migu.php?id=jscs
江苏城市,http://110.42.37.69:6688/live/live.php?token=reOPfGMpMD&id=jscspd
江苏教育,http://106.53.99.30/tv/migu.php?id=jsjy
江苏教育,http://110.42.37.69:6688/live/live.php?token=reOPfGMpMD&id=jsjy
江苏影视,http://106.53.99.30/tv/migu.php?id=jsys 
江苏影视,http://110.42.37.69:6688/live/live.php?token=reOPfGMpMD&id=jsyspd
江苏新闻,http://106.53.99.30/tv/migu.php?id=jsggxw 
江苏新闻,http://110.42.37.69:6688/live/live.php?token=reOPfGMpMD&id=ggxwpd
江苏国际,http://106.53.99.30/tv/migu.php?id=jsgj 
江苏综艺,http://106.53.99.30/tv/migu.php?id=jszy 
南京新闻综合,http://106.53.99.30/tv/migu.php?id=njxwzh 
南京教科,http://106.53.99.30/tv/migu.php?id=njkj 
南京十八生活,http://106.53.99.30/tv/migu.php?id=njsb 
淮安新闻综合,http://106.53.99.30/tv/migu.php?id=haxwzh
淮安新闻综合,http://110.42.37.69:6688/live/live.php?token=reOPfGMpMD&id=haxwzh
连云港新闻综合,http://106.53.99.30/tv/migu.php?id=lygxwzh
连云港新闻综合,http://110.42.37.69:6688/live/live.php?token=reOPfGMpMD&id=lygxwzh
宿迁新闻综合,http://106.53.99.30/tv/migu.php?id=sqxwzh 
宿迁新闻综合,http://110.42.37.69:6688/live/live.php?token=reOPfGMpMD&id=sqxwzh
徐州新闻综合,http://106.53.99.30/tv/migu.php?id=xzxwzh 
徐州新闻综合,http://110.42.37.69:6688/live/live.php?token=reOPfGMpMD&id=xzxwzh
泰州新闻综合,http://106.53.99.30/tv/migu.php?id=tzxwzh 
优漫卡通,http://106.53.99.30/tv/migu.php?id=ymkt 
CCTV-1,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_CCTV-1-HD-265-5M/G_CCTV-1-HD-265-5M.m3u8
CCTV-1,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_CCTV-1-HD-265-8M/G_CCTV-1-HD-265-8M.m3u8
CCTV-2,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_CCTV-2-HD-265-8M/G_CCTV-2-HD-265-8M.m3u8
CCTV-3,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_CCTV-3-HD-265-8M/G_CCTV-3-HD-265-8M.m3u8
CCTV-4,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_CCTV-4-HD-265-8M/G_CCTV-4-HD-265-8M.m3u8
CCTV-4K,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_CCTV-4K-HD/G_CCTV-4K-HD.m3u8
CCTV-5,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_CCTV-5-HD-265-8M/G_CCTV-5-HD-265-8M.m3u8
CCTV-5,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_CCTV-5-HQ/G_CCTV-5-HQ.m3u8
CCTV-5+,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_CCTV-5PLUS-HD-265-5M/G_CCTV-5PLUS-HD-265-5M.m3u8
CCTV-6,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_CCTV-6-HD-265-8M/G_CCTV-6-HD-265-8M.m3u8
CCTV-7,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_CCTV-7-HQ/G_CCTV-7-HQ.m3u8
CCTV-8,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_CCTV-8-HD-265-5M/G_CCTV-8-HD-265-5M.m3u8
CCTV-8,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_CCTV-8-HD-265-8M/G_CCTV-8-HD-265-8M.m3u8
CCTV-9,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_CCTV-9-HQ/G_CCTV-9-HQ.m3u8
CCTV-10,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_CCTV-10-HQ/G_CCTV-10-HQ.m3u8
CCTV-11,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_CCTV-11-HQ/G_CCTV-11-HQ.m3u8
CCTV-12,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_CCTV-12-HQ/G_CCTV-12-HQ.m3u8
CCTV-13,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_CCTV-13-HQ/G_CCTV-13-HQ.m3u8
CCTV-14,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_CCTV-14-HQ/G_CCTV-14-HQ.m3u8
CCTV-15,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_CCTV-15-HQ/G_CCTV-15-HQ.m3u8
CCTV-16,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_CCTV-16-CQ/G_CCTV-16-CQ.m3u8
CCTV-16 4K,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_CCTV-16-4K/G_CCTV-16-4K.m3u8
CCTV-17,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_CCTV-17-HD/G_CCTV-17-HD.m3u8
世界地理,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_SHIJIEDL-CQ/G_SHIJIEDL-CQ.m3u8
第一剧场,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_DIYIJC-CQ/G_DIYIJC-CQ.m3u8
风云音乐,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_FENGYUNYY-CQ/G_FENGYUNYY-CQ.m3u8
风云剧场,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_FENGYUNJC-CQ/G_FENGYUNJC-CQ.m3u8
电视指南,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_DIANSHIZN-CQ/G_DIANSHIZN-CQ.m3u8
怀旧剧场,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_HUAIJIUJC-CQ/G_HUAIJIUJC-CQ.m3u8
兵器科技,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_BINGQIKJ-CQ/G_BINGQIKJ-CQ.m3u8
女性时尚,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_NVXINGSS-CQ/G_NVXINGSS-CQ.m3u8
文化精品,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_CCTV-WENHUA-CQ/G_CCTV-WENHUA-CQ.m3u8
央视台球,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_TAIQIU-CQ/G_TAIQIU-CQ.m3u8
高尔夫网球,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_CCTV-GOLF-CQ/G_CCTV-GOLF-CQ.m3u8
风云足球,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_FENGSHANGZQ-CQ/G_FENGSHANGZQ-CQ.m3u8
老故事,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_LAOGUSHI/G_LAOGUSHI.m3u8
发现之旅,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_FAXIANZL/G_FAXIANZL.m3u8
CGTN,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_CCTV-NEWS/G_CCTV-NEWS.m3u8
CGTN俄语,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_CGTN-PYCCNN/G_CGTN-PYCCNN.m3u8
CGTN西班牙语,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_CGTN-ESPANOL/G_CGTN-ESPANOL.m3u8
CGTN法语,http://122.228.73.138:2380/js-live-screenshot.gitv.tv/gitv_live/G_CGTN-FRANCAIS/G_CGTN-FRANCAIS.m3u8
